state,year,week,week_cases,m_accum,f_accum,cases_accum
Oaxaca,2013,24,0,0,0,0
Puebla,2013,24,0,0,0,0
Querétaro,2013,24,0,0,0,0
Quintana Roo,2013,24,0,0,0,0
San Luis Potosí,2013,24,0,0,0,0
Sinaloa,2013,24,0,0,0,10
Sonora,2013,24,0,0,0,37
Tabasco,2013,24,0,0,0,0
Tamaulipas,2013,24,0,0,0,0
Tlaxcala,2013,24,0,0,0,0
Veracruz,2013,24,0,0,0,0
Yucatán,2013,24,0,0,0,0
Zacatecas,2013,24,0,0,0,0
Aguascalientes,2013,25,0,0,0,0
Baja California,2013,25,0,0,0,332
Baja California Sur,2013,25,0,0,0,37
Campeche,2013,25,0,0,0,2
Coahuila,2013,25,0,0,0,136
Colima,2013,25,0,0,0,0
Chiapas,2013,25,0,0,0,0
Chihuahua,2013,25,0,0,0,2
Distrito Federal,2013,25,0,0,0,0
Durango,2013,25,0,0,0,0
Guanajuato,2013,25,0,0,0,4
Guerrero,2013,25,0,0,0,5
Hidalgo,2013,25,0,0,0,0
Jalisco,2013,25,0,0,0,1
México,2013,25,0,0,0,1
Michoacán,2013,25,0,0,0,47
Morelos,2013,25,0,0,0,3
Nayarit,2013,25,0,0,0,0
Nuevo León,2013,25,0,0,0,12
Oaxaca,2013,25,0,0,0,0
Puebla,2013,25,0,0,0,0
Querétaro,2013,25,0,0,0,0
Quintana Roo,2013,25,0,0,0,0
San Luis Potosí,2013,25,0,0,0,0
Sinaloa,2013,25,0,0,0,10
Sonora,2013,25,0,0,0,39
Tabasco,2013,25,0,0,0,0
Tamaulipas,2013,25,0,0,0,0
Tlaxcala,2013,25,0,0,0,0
Veracruz,2013,25,0,0,0,0
Yucatán,2013,25,0,0,0,0
Zacatecas,2013,25,0,0,0,1
Aguascalientes,2013,26,0,0,0,0
Baja California,2013,26,0,0,0,338
Baja California Sur,2013,26,0,0,0,37
Campeche,2013,26,0,0,0,2
Coahuila,2013,26,0,0,0,137
Colima,2013,26,0,0,0,0
Chiapas,2013,26,0,0,0,0
Chihuahua,2013,26,0,0,0,2
Distrito Federal,2013,26,0,0,0,0
Durango,2013,26,0,0,0,0
Guanajuato,2013,26,0,0,0,4
Guerrero,2013,26,0,0,0,5
Hidalgo,2013,26,0,0,0,0
Jalisco,2013,26,0,0,0,1
México,2013,26,0,0,0,1
Michoacán,2013,26,0,0,0,47
Morelos,2013,26,0,0,0,3
Nayarit,2013,26,0,0,0,0
Nuevo León,2013,26,0,0,0,12
Oaxaca,2013,26,0,0,0,0
Puebla,2013,26,0,0,0,0
Querétaro,2013,26,0,0,0,0
Quintana Roo,2013,26,0,0,0,0
San Luis Potosí,2013,26,0,0,0,0
Sinaloa,2013,26,0,0,0,10
Sonora,2013,26,0,0,0,41
Tabasco,2013,26,0,0,0,0
Tamaulipas,2013,26,0,0,0,0
Tlaxcala,2013,26,0,0,0,0
Veracruz,2013,26,0,0,0,0
Yucatán,2013,26,0,0,0,0
Zacatecas,2013,26,0,0,0,1
Aguascalientes,2013,27,0,0,0,0
Baja California,2013,27,0,0,0,349
Baja California Sur,2013,27,0,0,0,37
Campeche,2013,27,0,0,0,2
Coahuila,2013,27,0,0,0,146
Colima,2013,27,0,0,0,0
Chiapas,2013,27,0,0,0,0
Chihuahua,2013,27,0,0,0,2
Distrito Federal,2013,27,0,0,0,0
Durango,2013,27,0,0,0,0
Guanajuato,2013,27,0,0,0,4
Guerrero,2013,27,0,0,0,5
Hidalgo,2013,27,0,0,0,0
Jalisco,2013,27,0,0,0,1
México,2013,27,0,0,0,1
Michoacán,2013,27,0,0,0,48
Morelos,2013,27,0,0,0,3
Nayarit,2013,27,0,0,0,0
Nuevo León,2013,27,0,0,0,12
Oaxaca,2013,27,0,0,0,0
Puebla,2013,27,0,0,0,0
Querétaro,2013,27,0,0,0,0
Quintana Roo,2013,27,0,0,0,0
San Luis Potosí,2013,27,0,0,0,0
Sinaloa,2013,27,0,0,0,10
Sonora,2013,27,0,0,0,41
Tabasco,2013,27,0,0,0,0
Tamaulipas,2013,27,0,0,0,0
Tlaxcala,2013,27,0,0,0,0
Veracruz,2013,27,0,0,0,0
Yucatán,2013,27,0,0,0,0
Zacatecas,2013,27,0,0,0,1
Aguascalientes,2013,28,0,0,0,0
Baja California,2013,28,0,0,0,357
Baja California Sur,2013,28,0,0,0,37
Campeche,2013,28,0,0,0,2
Coahuila,2013,28,0,0,0,147
Colima,2013,28,0,0,0,0
Chiapas,2013,28,0,0,0,0
Chihuahua,2013,28,0,0,0,2
Distrito Federal,2013,28,0,0,0,0
Durango,2013,28,0,0,0,0
Guanajuato,2013,28,0,0,0,4
Guerrero,2013,28,0,0,0,5
Hidalgo,2013,28,0,0,0,0
Jalisco,2013,28,0,0,0,1
México,2013,28,0,0,0,1
Michoacán,2013,28,0,0,0,53
Morelos,2013,28,0,0,0,3
Nayarit,2013,28,0,0,0,0
Nuevo León,2013,28,0,0,0,12
Oaxaca,2013,28,0,0,0,0
Puebla,2013,28,0,0,0,0
Querétaro,2013,28,0,0,0,0
Quintana Roo,2013,28,0,0,0,0
San Luis Potosí,2013,28,0,0,0,0
Sinaloa,2013,28,0,0,0,10
Sonora,2013,28,0,0,0,41
Tabasco,2013,28,0,0,0,0
Tamaulipas,2013,28,0,0,0,0
Tlaxcala,2013,28,0,0,0,0
Veracruz,2013,28,0,0,0,0
Yucatán,2013,28,0,0,0,0
Zacatecas,2013,28,0,0,0,1
Aguascalientes,2013,29,0,0,0,0
Baja California,2013,29,0,0,0,359
Baja California Sur,2013,29,0,0,0,37
Campeche,2013,29,0,0,0,2
Coahuila,2013,29,0,0,0,151
Colima,2013,29,0,0,0,0
Chiapas,2013,29,0,0,0,0
Chihuahua,2013,29,0,0,0,2
Distrito Federal,2013,29,0,0,0,0
Durango,2013,29,0,0,0,0
Guanajuato,2013,29,0,0,0,4
Guerrero,2013,29,0,0,0,5
Hidalgo,2013,29,0,0,0,0
Jalisco,2013,29,0,0,0,1
México,2013,29,0,0,0,1
Michoacán,2013,29,0,0,0,55
Morelos,2013,29,0,0,0,3
Nayarit,2013,29,0,0,0,0
Nuevo León,2013,29,0,0,0,12
Oaxaca,2013,29,0,0,0,0
Puebla,2013,29,0,0,0,0
Querétaro,2013,29,0,0,0,0
Quintana Roo,2013,29,0,0,0,0
San Luis Potosí,2013,29,0,0,0,0
Sinaloa,2013,29,0,0,0,10
Sonora,2013,29,0,0,0,45
Tabasco,2013,29,0,0,0,0
Tamaulipas,2013,29,0,0,0,0
Tlaxcala,2013,29,0,0,0,0
Veracruz,2013,29,0,0,0,0
Yucatán,2013,29,0,0,0,0
Zacatecas,2013,29,0,0,0,1
Aguascalientes,2013,30,0,0,0,0
Baja California,2013,30,0,0,0,370
Baja California Sur,2013,30,0,0,0,37
Campeche,2013,30,0,0,0,2
Coahuila,2013,30,0,0,0,151
Colima,2013,30,0,0,0,0
Chiapas,2013,30,0,0,0,0
Chihuahua,2013,30,0,0,0,2
Distrito Federal,2013,30,0,0,0,0
Durango,2013,30,0,0,0,0
Guanajuato,2013,30,0,0,0,4
Guerrero,2013,30,0,0,0,5
Hidalgo,2013,30,0,0,0,0
Jalisco,2013,30,0,0,0,1
México,2013,30,0,0,0,1
Michoacán,2013,30,0,0,0,55
Morelos,2013,30,0,0,0,3
Nayarit,2013,30,0,0,0,0
Nuevo León,2013,30,0,0,0,12
Oaxaca,2013,30,0,0,0,0
Puebla,2013,30,0,0,0,0
Querétaro,2013,30,0,0,0,0
Quintana Roo,2013,30,0,0,0,0
San Luis Potosí,2013,30,0,0,0,0
Sinaloa,2013,30,0,0,0,10
Sonora,2013,30,0,0,0,49
Tabasco,2013,30,0,0,0,0
Tamaulipas,2013,30,0,0,0,0
Tlaxcala,2013,30,0,0,0,0
Veracruz,2013,30,0,0,0,0
Yucatán,2013,30,0,0,0,0
Zacatecas,2013,30,0,0,0,1
Aguascalientes,2013,31,0,0,0,0
Baja California,2013,31,0,0,0,377
Baja California Sur,2013,31,0,0,0,38
Campeche,2013,31,0,0,0,2
Coahuila,2013,31,0,0,0,154
Colima,2013,31,0,0,0,0
Chiapas,2013,31,0,0,0,0
Chihuahua,2013,31,0,0,0,2
Distrito Federal,2013,31,0,0,0,0
Durango,2013,31,0,0,0,0
Guanajuato,2013,31,0,0,0,4
Guerrero,2013,31,0,0,0,5
Hidalgo,2013,31,0,0,0,0
Jalisco,2013,31,0,0,0,1
México,2013,31,0,0,0,1
Michoacán,2013,31,0,0,0,55
Morelos,2013,31,0,0,0,3
Nayarit,2013,31,0,0,0,0
Nuevo León,2013,31,0,0,0,12
Oaxaca,2013,31,0,0,0,0
Puebla,2013,31,0,0,0,0
Querétaro,2013,31,0,0,0,0
Quintana Roo,2013,31,0,0,0,0
San Luis Potosí,2013,31,0,0,0,0
Sinaloa,2013,31,0,0,0,10
Sonora,2013,31,0,0,0,50
Tabasco,2013,31,0,0,0,0
Tamaulipas,2013,31,0,0,0,0
Tlaxcala,2013,31,0,0,0,0
Veracruz,2013,31,0,0,0,0
Yucatán,2013,31,0,0,0,0
Zacatecas,2013,31,0,0,0,1
Aguascalientes,2013,32,0,0,0,0
Baja California,2013,32,0,0,0,388
Baja California Sur,2013,32,0,0,0,38
Campeche,2013,32,0,0,0,2
Coahuila,2013,32,0,0,0,159
Colima,2013,32,0,0,0,0
Chiapas,2013,32,0,0,0,0
Chihuahua,2013,32,0,0,0,2
Distrito Federal,2013,32,0,0,0,0
Durango,2013,32,0,0,0,0
Guanajuato,2013,32,0,0,0,4
Guerrero,2013,32,0,0,0,5
Hidalgo,2013,32,0,0,0,0
Jalisco,2013,32,0,0,0,1
México,2013,32,0,0,0,1
Michoacán,2013,32,0,0,0,55
Morelos,2013,32,0,0,0,3
Nayarit,2013,32,0,0,0,0
Nuevo León,2013,32,0,0,0,14
Oaxaca,2013,32,0,0,0,0
Puebla,2013,32,0,0,0,0
Querétaro,2013,32,0,0,0,0
Quintana Roo,2013,32,0,0,0,0
San Luis Potosí,2013,32,0,0,0,0
Sinaloa,2013,32,0,0,0,12
Sonora,2013,32,0,0,0,53
Tabasco,2013,32,0,0,0,0
Tamaulipas,2013,32,0,0,0,0
Tlaxcala,2013,32,0,0,0,0
Veracruz,2013,32,0,0,0,0
Yucatán,2013,32,0,0,0,0
Zacatecas,2013,32,0,0,0,1
Aguascalientes,2013,33,0,0,0,0
Baja California,2013,33,0,0,0,406
Baja California Sur,2013,33,0,0,0,39
Campeche,2013,33,0,0,0,2
Coahuila,2013,33,0,0,0,160
Colima,2013,33,0,0,0,0
Chiapas,2013,33,0,0,0,0
Chihuahua,2013,33,0,0,0,2
Distrito Federal,2013,33,0,0,0,0
Durango,2013,33,0,0,0,0
Guanajuato,2013,33,0,0,0,4
Guerrero,2013,33,0,0,0,5
Hidalgo,2013,33,0,0,0,0
Jalisco,2013,33,0,0,0,1
México,2013,33,0,0,0,1
Michoacán,2013,33,0,0,0,55
Morelos,2013,33,0,0,0,3
Nayarit,2013,33,0,0,0,0
Nuevo León,2013,33,0,0,0,15
Oaxaca,2013,33,0,0,0,0
Puebla,2013,33,0,0,0,0
Querétaro,2013,33,0,0,0,0
Quintana Roo,2013,33,0,0,0,0
San Luis Potosí,2013,33,0,0,0,0
Sinaloa,2013,33,0,0,0,13
Sonora,2013,33,0,0,0,55
Tabasco,2013,33,0,0,0,0
Tamaulipas,2013,33,0,0,0,0
Tlaxcala,2013,33,0,0,0,0
Veracruz,2013,33,0,0,0,0
Yucatán,2013,33,0,0,0,0
Zacatecas,2013,33,0,0,0,1
Aguascalientes,2013,34,0,0,0,0
Baja California,2013,34,0,0,0,420
Baja California Sur,2013,34,0,0,0,40
Campeche,2013,34,0,0,0,2
Coahuila,2013,34,0,0,0,162
Colima,2013,34,0,0,0,0
Chiapas,2013,34,0,0,0,0
Chihuahua,2013,34,0,0,0,2
Distrito Federal,2013,34,0,0,0,0
Durango,2013,34,0,0,0,0
Guanajuato,2013,34,0,0,0,4
Guerrero,2013,34,0,0,0,6
Hidalgo,2013,34,0,0,0,0
Jalisco,2013,34,0,0,0,1
México,2013,34,0,0,0,1
Michoacán,2013,34,0,0,0,58
Morelos,2013,34,0,0,0,3
Nayarit,2013,34,0,0,0,0
Nuevo León,2013,34,0,0,0,17
Oaxaca,2013,34,0,0,0,0
Puebla,2013,34,0,0,0,0
Querétaro,2013,34,0,0,0,0
Quintana Roo,2013,34,0,0,0,0
San Luis Potosí,2013,34,0,0,0,0
Sinaloa,2013,34,0,0,0,14
Sonora,2013,34,0,0,0,57
Tabasco,2013,34,0,0,0,0
Tamaulipas,2013,34,0,0,0,0
Tlaxcala,2013,34,0,0,0,0
Veracruz,2013,34,0,0,0,0
Yucatán,2013,34,0,0,0,0
Zacatecas,2013,34,0,0,0,1
Aguascalientes,2013,35,0,0,0,0
Baja California,2013,35,0,0,0,434
Baja California Sur,2013,35,0,0,0,41
Campeche,2013,35,0,0,0,2
Coahuila,2013,35,0,0,0,167
Colima,2013,35,0,0,0,0
Chiapas,2013,35,0,0,0,0
Chihuahua,2013,35,0,0,0,2
Distrito Federal,2013,35,0,0,0,0
Durango,2013,35,0,0,0,0
Guanajuato,2013,35,0,0,0,4
Guerrero,2013,35,0,0,0,6
Hidalgo,2013,35,0,0,0,0
Jalisco,2013,35,0,0,0,1
México,2013,35,0,0,0,1
Michoacán,2013,35,0,0,0,59
Morelos,2013,35,0,0,0,3
Nayarit,2013,35,0,0,0,0
Nuevo León,2013,35,0,0,0,17
Oaxaca,2013,35,0,0,0,0
Puebla,2013,35,0,0,0,0
Querétaro,2013,35,0,0,0,0
Quintana Roo,2013,35,0,0,0,0
San Luis Potosí,2013,35,0,0,0,0
Sinaloa,2013,35,0,0,0,14
Sonora,2013,35,0,0,0,59
Tabasco,2013,35,0,0,0,0
Tamaulipas,2013,35,0,0,0,0
Tlaxcala,2013,35,0,0,0,0
Veracruz,2013,35,0,0,0,0
Yucatán,2013,35,0,0,0,0
Zacatecas,2013,35,0,0,0,1
Aguascalientes,2013,36,0,0,0,0
Baja California,2013,36,0,0,0,454
Baja California Sur,2013,36,0,0,0,42
Campeche,2013,36,0,0,0,2
Coahuila,2013,36,0,0,0,170
Colima,2013,36,0,0,0,0
Chiapas,2013,36,0,0,0,0
Chihuahua,2013,36,0,0,0,2
Distrito Federal,2013,36,0,0,0,0
Durango,2013,36,0,0,0,0
Guanajuato,2013,36,0,0,0,4
Guerrero,2013,36,0,0,0,6
Hidalgo,2013,36,0,0,0,0
Jalisco,2013,36,0,0,0,1
México,2013,36,0,0,0,1
Michoacán,2013,36,0,0,0,61
Morelos,2013,36,0,0,0,3
Nayarit,2013,36,0,0,0,0
Nuevo León,2013,36,0,0,0,19
Oaxaca,2013,36,0,0,0,0
Puebla,2013,36,0,0,0,0
Querétaro,2013,36,0,0,0,0
Quintana Roo,2013,36,0,0,0,0
San Luis Potosí,2013,36,0,0,0,0
Sinaloa,2013,36,0,0,0,14
Sonora,2013,36,0,0,0,61
Tabasco,2013,36,0,0,0,0
Tamaulipas,2013,36,0,0,0,0
Tlaxcala,2013,36,0,0,0,0
Veracruz,2013,36,0,0,0,0
Yucatán,2013,36,0,0,0,0
Zacatecas,2013,36,0,0,0,1
Aguascalientes,2013,37,0,0,0,0
Baja California,2013,37,0,0,0,460
Baja California Sur,2013,37,0,0,0,43
Campeche,2013,37,0,0,0,2
Coahuila,2013,37,0,0,0,174
Colima,2013,37,0,0,0,0
Chiapas,2013,37,0,0,0,0
Chihuahua,2013,37,0,0,0,2
Distrito Federal,2013,37,0,0,0,0
Durango,2013,37,0,0,0,0
Guanajuato,2013,37,0,0,0,4
Guerrero,2013,37,0,0,0,6
Hidalgo,2013,37,0,0,0,0
Jalisco,2013,37,0,0,0,1
México,2013,37,0,0,0,1
Michoacán,2013,37,0,0,0,61
Morelos,2013,37,0,0,0,3
Nayarit,2013,37,0,0,0,0
Nuevo León,2013,37,0,0,0,19
Oaxaca,2013,37,0,0,0,0
Puebla,2013,37,0,0,0,0
Querétaro,2013,37,0,0,0,0
Quintana Roo,2013,37,0,0,0,0
San Luis Potosí,2013,37,0,0,0,0
Sinaloa,2013,37,0,0,0,14
Sonora,2013,37,0,0,0,62
Tabasco,2013,37,0,0,0,0
Tamaulipas,2013,37,0,0,0,0
Tlaxcala,2013,37,0,0,0,0
Veracruz,2013,37,0,0,0,0
Yucatán,2013,37,0,0,0,0
Zacatecas,2013,37,0,0,0,1
Aguascalientes,2013,38,0,0,0,0
Baja California,2013,38,0,0,0,466
Baja California Sur,2013,38,0,0,0,44
Campeche,2013,38,0,0,0,2
Coahuila,2013,38,0,0,0,175
Colima,2013,38,0,0,0,0
Chiapas,2013,38,0,0,0,0
Chihuahua,2013,38,0,0,0,2
Distrito Federal,2013,38,0,0,0,0
Durango,2013,38,0,0,0,1
Guanajuato,2013,38,0,0,0,4
Guerrero,2013,38,0,0,0,6
Hidalgo,2013,38,0,0,0,0
Jalisco,2013,38,0,0,0,1
México,2013,38,0,0,0,1
Michoacán,2013,38,0,0,0,62
Morelos,2013,38,0,0,0,3
Nayarit,2013,38,0,0,0,0
Nuevo León,2013,38,0,0,0,19
Oaxaca,2013,38,0,0,0,0
Puebla,2013,38,0,0,0,0
Querétaro,2013,38,0,0,0,0
Quintana Roo,2013,38,0,0,0,0
San Luis Potosí,2013,38,0,0,0,0
Sinaloa,2013,38,0,0,0,15
Sonora,2013,38,0,0,0,62
Tabasco,2013,38,0,0,0,0
Tamaulipas,2013,38,0,0,0,0
Tlaxcala,2013,38,0,0,0,0
Veracruz,2013,38,0,0,0,0
Yucatán,2013,38,0,0,0,0
Zacatecas,2013,38,0,0,0,1
Aguascalientes,2013,39,0,0,0,0
Baja California,2013,39,0,0,0,474
Baja California Sur,2013,39,0,0,0,46
Campeche,2013,39,0,0,0,2
Coahuila,2013,39,0,0,0,175
Colima,2013,39,0,0,0,0
Chiapas,2013,39,0,0,0,0
Chihuahua,2013,39,0,0,0,2
Distrito Federal,2013,39,0,0,0,0
Durango,2013,39,0,0,0,1
Guanajuato,2013,39,0,0,0,4
Guerrero,2013,39,0,0,0,6
Hidalgo,2013,39,0,0,0,0
Jalisco,2013,39,0,0,0,1
México,2013,39,0,0,0,1
Michoacán,2013,39,0,0,0,62
Morelos,2013,39,0,0,0,3
Nayarit,2013,39,0,0,0,0
Nuevo León,2013,39,0,0,0,20
Oaxaca,2013,39,0,0,0,0
Puebla,2013,39,0,0,0,0
Querétaro,2013,39,0,0,0,0
Quintana Roo,2013,39,0,0,0,0
San Luis Potosí,2013,39,0,0,0,0
Sinaloa,2013,39,0,0,0,16
Sonora,2013,39,0,0,0,64
Tabasco,2013,39,0,0,0,0
Tamaulipas,2013,39,0,0,0,0
Tlaxcala,2013,39,0,0,0,0
Veracruz,2013,39,0,0,0,0
Yucatán,2013,39,0,0,0,0
Zacatecas,2013,39,0,0,0,1
Aguascalientes,2013,40,0,0,0,0
Baja California,2013,40,0,0,0,480
Baja California Sur,2013,40,0,0,0,47
Campeche,2013,40,0,0,0,2
Coahuila,2013,40,0,0,0,179
Colima,2013,40,0,0,0,0
Chiapas,2013,40,0,0,0,0
Chihuahua,2013,40,0,0,0,2
Distrito Federal,2013,40,0,0,0,0
Durango,2013,40,0,0,0,1
Guanajuato,2013,40,0,0,0,5
Guerrero,2013,40,0,0,0,6
Hidalgo,2013,40,0,0,0,0
Jalisco,2013,40,0,0,0,1
México,2013,40,0,0,0,1
Michoacán,2013,40,0,0,0,62
Morelos,2013,40,0,0,0,3
Nayarit,2013,40,0,0,0,0
Nuevo León,2013,40,0,0,0,22
Oaxaca,2013,40,0,0,0,0
Puebla,2013,40,0,0,0,0
Querétaro,2013,40,0,0,0,0
Quintana Roo,2013,40,0,0,0,0
San Luis Potosí,2013,40,0,0,0,0
Sinaloa,2013,40,0,0,0,16
Sonora,2013,40,0,0,0,69
Tabasco,2013,40,0,0,0,0
Tamaulipas,2013,40,0,0,0,0
Tlaxcala,2013,40,0,0,0,0
Veracruz,2013,40,0,0,0,0
Yucatán,2013,40,0,0,0,0
Zacatecas,2013,40,0,0,0,1
Aguascalientes,2013,41,0,0,0,0
Baja California,2013,41,0,0,0,493
Baja California Sur,2013,41,0,0,0,47
Campeche,2013,41,0,0,0,2
Coahuila,2013,41,0,0,0,179
Colima,2013,41,0,0,0,0
Chiapas,2013,41,0,0,0,0
Chihuahua,2013,41,0,0,0,2
Distrito Federal,2013,41,0,0,0,0
Durango,2013,41,0,0,0,1
Guanajuato,2013,41,0,0,0,5
Guerrero,2013,41,0,0,0,6
Hidalgo,2013,41,0,0,0,0
Jalisco,2013,41,0,0,0,1
México,2013,41,0,0,0,1
Michoacán,2013,41,0,0,0,62
Morelos,2013,41,0,0,0,3
Nayarit,2013,41,0,0,0,0
Nuevo León,2013,41,0,0,0,22
Oaxaca,2013,41,0,0,0,0
Puebla,2013,41,0,0,0,0
Querétaro,2013,41,0,0,0,0
Quintana Roo,2013,41,0,0,0,0
San Luis Potosí,2013,41,0,0,0,0
Sinaloa,2013,41,0,0,0,18
Sonora,2013,41,0,0,0,71
Tabasco,2013,41,0,0,0,0
Tamaulipas,2013,41,0,0,0,0
Tlaxcala,2013,41,0,0,0,0
Veracruz,2013,41,0,0,0,0
Yucatán,2013,41,0,0,0,0
Zacatecas,2013,41,0,0,0,1
Aguascalientes,2013,42,0,0,0,0
Baja California,2013,42,0,0,0,502
Baja California Sur,2013,42,0,0,0,48
Campeche,2013,42,0,0,0,2
Coahuila,2013,42,0,0,0,179
Colima,2013,42,0,0,0,0
Chiapas,2013,42,0,0,0,0
Chihuahua,2013,42,0,0,0,2
Distrito Federal,2013,42,0,0,0,0
Durango,2013,42,0,0,0,1
Guanajuato,2013,42,0,0,0,5
Guerrero,2013,42,0,0,0,6
Hidalgo,2013,42,0,0,0,0
Jalisco,2013,42,0,0,0,1
México,2013,42,0,0,0,1
Michoacán,2013,42,0,0,0,62
Morelos,2013,42,0,0,0,3
Nayarit,2013,42,0,0,0,0
Nuevo León,2013,42,0,0,0,22
Oaxaca,2013,42,0,0,0,0
Puebla,2013,42,0,0,0,0
Querétaro,2013,42,0,0,0,0
Quintana Roo,2013,42,0,0,0,0
San Luis Potosí,2013,42,0,0,0,0
Sinaloa,2013,42,0,0,0,18
Sonora,2013,42,0,0,0,72
Tabasco,2013,42,0,0,0,0
Tamaulipas,2013,42,0,0,0,0
Tlaxcala,2013,42,0,0,0,0
Veracruz,2013,42,0,0,0,0
Yucatán,2013,42,0,0,0,0
Zacatecas,2013,42,0,0,0,2
Aguascalientes,2013,43,0,0,0,0
Baja California,2013,43,0,0,0,504
Baja California Sur,2013,43,0,0,0,48
Campeche,2013,43,0,0,0,2
Coahuila,2013,43,0,0,0,182
Colima,2013,43,0,0,0,0
Chiapas,2013,43,0,0,0,0
Chihuahua,2013,43,0,0,0,2
Distrito Federal,2013,43,0,0,0,0
Durango,2013,43,0,0,0,1
Guanajuato,2013,43,0,0,0,5
Guerrero,2013,43,0,0,0,6
Hidalgo,2013,43,0,0,0,0
Jalisco,2013,43,0,0,0,1
México,2013,43,0,0,0,1
Michoacán,2013,43,0,0,0,62
Morelos,2013,43,0,0,0,3
Nayarit,2013,43,0,0,0,0
Nuevo León,2013,43,0,0,0,22
Oaxaca,2013,43,0,0,0,0
Puebla,2013,43,0,0,0,0
Querétaro,2013,43,0,0,0,0
Quintana Roo,2013,43,0,0,0,0
San Luis Potosí,2013,43,0,0,0,0
Sinaloa,2013,43,0,0,0,19
Sonora,2013,43,0,0,0,74
Tabasco,2013,43,0,0,0,0
Tamaulipas,2013,43,0,0,0,0
Tlaxcala,2013,43,0,0,0,0
Veracruz,2013,43,0,0,0,0
Yucatán,2013,43,0,0,0,0
Zacatecas,2013,43,0,0,0,2
Aguascalientes,2013,44,0,0,0,0
Baja California,2013,44,0,0,0,510
Baja California Sur,2013,44,0,0,0,49
Campeche,2013,44,0,0,0,2
Coahuila,2013,44,0,0,0,186
Colima,2013,44,0,0,0,0
Chiapas,2013,44,0,0,0,0
Chihuahua,2013,44,0,0,0,2
Distrito Federal,2013,44,0,0,0,0
Durango,2013,44,0,0,0,1
Guanajuato,2013,44,0,0,0,5
Guerrero,2013,44,0,0,0,6
Hidalgo,2013,44,0,0,0,0
Jalisco,2013,44,0,0,0,1
México,2013,44,0,0,0,1
Michoacán,2013,44,0,0,0,62
Morelos,2013,44,0,0,0,3
Nayarit,2013,44,0,0,0,0
Nuevo León,2013,44,0,0,0,23
Oaxaca,2013,44,0,0,0,0
Puebla,2013,44,0,0,0,0
Querétaro,2013,44,0,0,0,0
Quintana Roo,2013,44,0,0,0,1
San Luis Potosí,2013,44,0,0,0,0
Sinaloa,2013,44,0,0,0,21
Sonora,2013,44,0,0,0,74
Tabasco,2013,44,0,0,0,0
Tamaulipas,2013,44,0,0,0,0
Tlaxcala,2013,44,0,0,0,0
Veracruz,2013,44,0,0,0,0
Yucatán,2013,44,0,0,0,0
Zacatecas,2013,44,0,0,0,2
Aguascalientes,2013,45,0,0,0,0
Baja California,2013,45,0,0,0,516
Baja California Sur,2013,45,0,0,0,49
Campeche,2013,45,0,0,0,2
Coahuila,2013,45,0,0,0,187
Colima,2013,45,0,0,0,0
Chiapas,2013,45,0,0,0,0
Chihuahua,2013,45,0,0,0,2
Distrito Federal,2013,45,0,0,0,0
Durango,2013,45,0,0,0,1
Guanajuato,2013,45,0,0,0,5
Guerrero,2013,45,0,0,0,6
Hidalgo,2013,45,0,0,0,0
Jalisco,2013,45,0,0,0,1
México,2013,45,0,0,0,1
Michoacán,2013,45,0,0,0,62
Morelos,2013,45,0,0,0,3
Nayarit,2013,45,0,0,0,0
Nuevo León,2013,45,0,0,0,28
Oaxaca,2013,45,0,0,0,0
Puebla,2013,45,0,0,0,0
Querétaro,2013,45,0,0,0,0
Quintana Roo,2013,45,0,0,0,1
San Luis Potosí,2013,45,0,0,0,0
Sinaloa,2013,45,0,0,0,23
Sonora,2013,45,0,0,0,75
Tabasco,2013,45,0,0,0,0
Tamaulipas,2013,45,0,0,0,0
Tlaxcala,2013,45,0,0,0,0
Veracruz,2013,45,0,0,0,0
Yucatán,2013,45,0,0,0,0
Zacatecas,2013,45,0,0,0,2
Aguascalientes,2013,46,0,0,0,0
Baja California,2013,46,0,0,0,520
Baja California Sur,2013,46,0,0,0,52
Campeche,2013,46,0,0,0,2
Coahuila,2013,46,0,0,0,188
Colima,2013,46,0,0,0,0
Chiapas,2013,46,0,0,0,0
Chihuahua,2013,46,0,0,0,2
Distrito Federal,2013,46,0,0,0,0
Durango,2013,46,0,0,0,1
Guanajuato,2013,46,0,0,0,5
Guerrero,2013,46,0,0,0,6
Hidalgo,2013,46,0,0,0,0
Jalisco,2013,46,0,0,0,1
México,2013,46,0,0,0,1
Michoacán,2013,46,0,0,0,62
Morelos,2013,46,0,0,0,3
Nayarit,2013,46,0,0,0,0
Nuevo León,2013,46,0,0,0,28
Oaxaca,2013,46,0,0,0,0
Puebla,2013,46,0,0,0,0
Querétaro,2013,46,0,0,0,0
Quintana Roo,2013,46,0,0,0,1
San Luis Potosí,2013,46,0,0,0,0
Sinaloa,2013,46,0,0,0,23
Sonora,2013,46,0,0,0,77
Tabasco,2013,46,0,0,0,0
Tamaulipas,2013,46,0,0,0,0
Tlaxcala,2013,46,0,0,0,0
Veracruz,2013,46,0,0,0,0
Yucatán,2013,46,0,0,0,0
Zacatecas,2013,46,0,0,0,2
Aguascalientes,2013,47,0,0,0,0
Baja California,2013,47,0,0,0,526
Baja California Sur,2013,47,0,0,0,54
Campeche,2013,47,0,0,0,2
Coahuila,2013,47,0,0,0,192
Colima,2013,47,0,0,0,0
Chiapas,2013,47,0,0,0,0
